Timestamp,Category,Prompt,Image URL
"29/4/2026, 5:44:54",สื่อการสอน,"Ultra-clean modern editorial infographic on the topic of “Science Lesson Preparation” routine.

Hero visual:
A stylized flat-lay or floating arrangement of 3–4 core teaching objects — a lesson plan notebook, a tablet displaying a science diagram, a beaker or lab flask, and a pen. Objects are slightly angled in soft perspective with a subtle glow, symbolizing structured thinking and scientific inquiry. Elements arranged dynamically in a free-flow editorial layout.

Ingredients Section:
Label: “What You Need”
Include 6–8 essential preparation components, each with a small clean icon or emoji illustration. Each item includes a name and a practical quantity or duration, written like a recipe:
• ⏱ 15 minutes of curriculum alignment  
• 📘 1 structured lesson plan outline  
• 🔬 2–3 simple experiment setups  
• 🧠 10 minutes of concept mapping  
• 📊 1 formative assessment tool  
• 💬 5–10 guiding questions for inquiry  
• 🖥 1 digital media resource (video/simulation)  
• 📝 1 reflection or exit ticket activity  

Arrange as a visually connected cluster or clean list linked to the hero objects.

Steps Section:
5–6 numbered panels with arrows or connecting lines forming a logical instructional flow. Each step includes a short action label and a minimal icon. Panels use glassmorphism or frosted card styling:
1. 🎯 Define Learning Objectives  
2. 🔍 Analyze Key Concepts  
3. 🧪 Design Learning Activities  
4. 📋 Prepare Materials & Media  
5. ❓ Plan Questions & Assessment  
6. 🔄 Review & Adjust Strategy  

Stats Badges:
4–5 floating pill-shaped badges displaying key metadata:
• ⏳ Total Time: 45–60 mins  
• ⚙️ Difficulty: Moderate  
• 🔁 Consistency: Daily/Weekly Routine  
• ⚡ Energy Level: Medium Focus  
• 🎯 Outcome: Active Learning Engagement  

Displayed as clean minimal bubbles around the hero.

Visual Style:
Warm, soft editorial background — cream or warm white tones with subtle morning light ambiance. Muted earthy academic accent colors (sage green, soft blue, warm beige). Bold modern sans-serif typography. Clean vector icons. Subtle grain or paper texture to enhance a scholarly feel.

Composition:
Hero object cluster centered or slightly offset. “What You Need” positioned on one side. Steps flow on the opposite side or below with connecting lines. Stat badges float naturally around the composition. Generous negative space for clarity and readability.

Lighting:
Soft warm natural light radiating from the hero cluster, creating a premium educational editorial aesthetic. Ultra-crisp, social-feed optimized, no watermark.",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=147_Q5BwA3B48BYvaqvy6ZHW-kwIxsMFW
"29/4/2026, 8:45:09",วัฒนธรรม,"A realistic blurred photo of a Bo Sang umbrella village street scene, filled with bright sunlight, soft bokeh, and lush tropical greenery and hanging paper umbrellas. In the foreground, a glowing neon line-art illustration of a traditional Bo Sang umbrella holding a golden-yellow parasol with joy, outlined in thick luminous white lines. Sketchy doodles, floating sparkles, playful drips, and hand-drawn accents surround the umbrella, adding a whimsical mixed-media feel. The glowing handle lightly touches the ground, creating a dreamy blend of real photography and vibrant neon sketch art.",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1uba71u7NwsbNJahXu7MwBe961HETPwFS
"29/4/2026, 8:48:18",สื่อการสอน,"2x2 grid, do this for 4 iconic scenes from Phra Aphai Mani

<texture_map>
SURFACE: Needle-felted wool fibers. Soft fuzzy texture with visible fiber strands, handcrafted look.
LIGHTING: Gentle halo glow, warm and dreamy.
EYES: Black glass beads for all characters and creatures.
</texture_map>

<subject>  
detailed $ scenes including:  
- Phra Aphai Mani playing the magical flute, enchanting surrounding beings  
- The giantess (Phi Suea Samut) emerging from the sea in a dramatic yet soft felted form  
- The mermaid guiding escape across ocean waves, stylized as layered wool textures  
- A mythical sea journey with boats, waves, and fantasy creatures in a soft diorama composition  
</subject>  

no text",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1dL3y3A-FXrwU8hsKV5Jb2ipobrTDyTF3
"29/4/2026, 11:10:30",อาหาร,"{
  ""poster_type"": ""High-End Anime Food Illustration"",
  ""style_logic"": ""Lush and vibrant Anime-style (Ghibli-inspired food art). Use clean, bold ink outlines. Cel-shading with soft gradients. High-gloss highlights to make food look moist and fresh."",
  ""composition"": {
    ""view_angle"": ""Close-up, high-angle diagonal perspective to create depth."",
    ""plating_style"": ""Abundant and overflowing Thai street-food style presentation. Use a dynamic circular flow from rice → braised pork leg → egg and sides to guide the viewer's eye. The Khao Kha Moo should fill 80% of the frame."",
    ""layering"": ""Layer jasmine rice at the base, topped with glossy braised pork leg slices (tender meat with rich brown sauce and gelatinous skin). Arrange a halved soft-boiled egg with slightly jammy yolk. Add pickled mustard greens, blanched Chinese kale, and optional tofu as side components. Use cilantro and sliced red chilies as visual separators between colors and textures.""
  },
  ""visual_elements"": {
    ""food_texture"": ""Hyper-appetizing rendering. Braised pork should look tender, juicy, and coated in a thick glossy soy-based sauce, with the skin reflecting light. Rice grains should appear plump and slightly glossy. Egg yolk should be soft and rich. Greens vibrant and fresh, pickled vegetables slightly translucent."",
    ""props"": ""Serve on a classic Thai enamel plate or simple ceramic dish. Include a small side bowl of chili-vinegar dipping sauce with sliced chilies and garlic. Place a spoon/fork set naturally to balance the frame."",
    ""lighting"": ""Bright, top-down lighting creating sharp 'moisture highlights' on the pork skin, sauce glaze, rice grains, and egg yolk.""
  },
  ""aesthetic_keys"": {
    ""linework"": ""Crisp black outlines that vary in thickness to define forms."",
    ""shading"": ""Three-tone cel-shading (base, shadow, highlight) with a slight grainy texture for a hand-painted feel."",
    ""vibe"": ""Rich, comforting, indulgent, premium Thai street food energy.""
  },
  ""restrictions"": {
    ""no_flat_colors"": ""Ensure every ingredient has highlights and shadows for a 3D feel."",
    ""no_photorealism"": ""Keep it strictly in a high-quality hand-drawn illustration style."",
    ""clutter_control"": ""Organized chaos—overflowing but each element must be clearly identifiable.""
  }
}",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=10R3grrWl00mj5ya2B5c3I4K0BYGJq-XE
"29/4/2026, 12:59:11",สื่อการสอน,"2x2 grid, do this for 4 iconic Chiang Mai structures:

<instructions: input = Chiang Mai landmarks (e.g., Wat Phra That Doi Suthep, Tha Phae Gate, Wat Chedi Luang, Bo Sang Umbrella Pavilion). Analyze each structure’s load-bearing points and span.

$ strawscene = a 3D truss structure version of each landmark made from plastic drinking straws and tape.

Function Draw($strawscene){

<straw_spec>
MATERIAL: Plastic straws (multi-colored, slightly translucent).
CONNECTORS: Masking tape wraps, visible joints, or small pin connections.
STRUCTURE: Triangular trusses forming arches, towers, and roofs.
</straw_spec>

<transformation>  
- Convert each landmark into a lightweight triangulated frame (no solid surfaces).  
- Emphasize key structural features:  
  * temple tiers and spires → stacked truss pyramids  
  * gate arches → curved truss spans  
  * chedi (stupa) → radial triangulated cone/dome  
  * pavilion roofs → layered truss grids  
- Joints appear as clustered tape nodes.  
- Preserve DIY engineering / student project aesthetic.  
</transformation>  
<composition>  
- 2×2 grid layout, each quadrant = one Chiang Mai structure  
- clean white or classroom-style background  
- soft natural lighting, slight shadows to show depth  
</composition>  

Output: one image

}

</instructions>",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1ZBxexMu4in6MkHY2iHmTn1iwOp3MvOBv
"29/4/2026, 19:08:14",เชียงใหม่,Render_Target =  ( 3D_Raised_Terrain_Map_Of_[Chiang Mai] * 2.0 ) +  ( Continuous_Glowing_Navigation_Path_1_To_N * 1.8 ) +  ( Hyper_Detailed_Miniature_Landmarks * 1.5 ) +  ( Localized_Cultural_Props_[Chiang Mai] * 1.2 ) +  ( Infographic_Itinerary_UI_Panel * 1.5 ) +  ( Light_Gray_Studio_Background * 1.0 ) +  ( Time_Of_Day_Lighting_Gradient * 1.0 ) -  ( Generic_Suitcases_And_Compasses / 3.0 ) -  ( Intersecting_Or_Backtracking_Paths / 2.0 ) -  ( Flat_2D_Map / 2.0 ),https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1jhlbeCDofcfsPRDY87EZind1ynPqeEO7
"29/4/2026, 19:11:00",เชียงใหม่,"A beautiful, vertical charcoal drawing of Tha Phae Gate. The style is classic fine art with expressive, soft charcoal strokes and rich smudged textures on textured cream-colored paper. The historic brick gate stands prominently with its arched entrance and weathered surface, surrounded by subtle suggestions of the old city walls and open plaza. High-contrast lighting creates deep shadows within the archway and bright highlights along the brick textures, emphasizing depth, age, and architectural character. Faint silhouettes of pigeons and minimal human presence add life without distracting from the structure. Elegant, timeless, and hand-drawn aesthetic.",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1XgTyyC_k2afVpT2bhYP-MRvDiCyc96qH
"29/4/2026, 19:14:26",อาหาร,"Prompt: → Generate an SNS-style image that combines magazine-style design with realistic handwritten decorations for a chosen photo subject.

Main Subject: A glass of Thai milk tea (ชาไทยใส่นม) with rich orange color, creamy milk swirl, and ice in a clear glass, placed on a café table or street-style setting.

⸻

Do not place any text or decoration over the main subject of the photo.
Ensure 10–15% margin around the subject.
Place all text only in background areas such as walls, tables, or empty space.
Fully preserve the subject’s texture, depth, and visibility.

⸻

[Title (Required · Magazine Style)]

Exactly one title must be included

Size should be 2–3× larger than other text

Highly readable and attention-grabbing like a magazine headline

Position: top center or upper area (avoiding the subject)

Keep it short and impactful (10–20 characters)

Example Title: “Thai Tea Bliss”

Use one accent color for part of the title

Emphasize with handwritten underline, box, or lines

⸻

[Memo Elements (Required)]

Include 1–2 elements

Styled like sticky notes or paper taped with masking tape

Apply light shadow, slight tilt, and subtle distortion

Write short phrases (hashtags or one-line comments)

Examples:

* “#หวานมันลงตัว”
* “So creamy!”

Place them in side spaces (left/right margins, wall, table, etc.)

⸻

[Layout Design]

Create visual flow centered around the title (Z-shape or circular flow)

Distribute text across top, bottom, left, and right (no random placement)

Keep the central subject area completely empty

Arrange text along the outer area of the subject without enclosing it

If overlap occurs, resize or reposition elements

⸻

[Text Style (Most Important: Handwritten Texture)]

Do NOT use digital fonts

Must look like real handwriting

Texture Expression

Use dry brush, chalk, or slightly broken ink pen effects

Lines should be uneven with variations in thickness and opacity

Include smudges, breaks, and pressure differences

Some strokes may be intentionally incomplete

Stroke ends should fade naturally

Physical Expression

Mimic ink bleeding into paper or wall surfaces

Avoid overly clean or perfect lines (intentionally imperfect)

⸻

[Text Design Rules]

Use size hierarchy (large / medium / small)

Default text color: white

Use only one accent color (e.g., Thai tea orange)

Apply variation in stroke weight, shakiness, and ink spread

Maintain a balance of neatness and natural roughness like expert handwriting

⸻

[Decorative Elements]

Add small icons like hearts, stars, sparkles, or steam swirls ☁️

Include 1–2 loose hand-drawn illustrations (e.g., straw, ice cubes, tea splash)

Use speech bubbles, arrows, and lines to guide the eye

Keep decoration style consistent throughout

⸻

[Text Composition]

Title: 1 (required)

Sub-comments: 4–6

* “Rich & bold tea”
* “Sweet creamy finish”
* “Street café vibes”
* “Perfect afternoon drink”

Impressions / evaluations: 2–3

* “10/10 refreshing”
* “Classic Thai favorite”

Total: 8–12 text elements

⸻

[Mood]

Hybrid of magazine layout and SNS post

Rich but well-organized

Feels like capturing a moment from everyday life

Warm, inviting Thai café atmosphere

⸻

[Prohibited (Important)]

Uniform or overly clean lines

Smooth, font-like text

Excessively high-resolution, overly polished text

Clustering text in the center

Placing text over the subject

⸻

[Final Checklist]

Is the Thai milk tea the most prominent element?

Does the title act as the visual focal point?

Do the texts have natural ink variation and flow?

Is the layout intentional rather than random?",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=16O28ybr-zITrLg5R-byrIR5bEtE1pVyf
"29/4/2026, 19:19:05",วัฒนธรรม,"Prompt: A single, elegant origami crane resting on a Lanna sky lantern (โคมลอยล้านนา). Stark contrast between the delicate folded paper form and the softly glowing, handcrafted lantern structure. Minimalist composition, a clean color palette of black, white, and a single accent color of warm orange. Digital illustration, sharp lines and precise details.",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1yUfYaVNt57IurkR7hO708vSmt_FgqSE4
"29/4/2026, 19:27:08",สื่อการสอน,Render_Target =  ( 3D_Raised_Anatomy_And_Action_Map_Of_[Thai Si Sawat Cat] * 1.2 )  + ( Temperament_And_Grooming_Infographic_UI * 1.5 )  + ( White_Luxury_Background * 1.0 )  - ( Generic_Paw_Print_Icons / 3.0 )  - ( Cliché_Labrador_Retriever_Always_Defaulting / 2.5 )  - ( Flat_2D_Dog_Breed_Illustration_Chart / 2.0 ),https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1GfH4xKTqfIPPdUxnXd21EDXJNt8G1FZi
"30/4/2026, 5:15:00",สื่อการสอน,"2x2 grid, do this for 4 iconic characters from พระอภัยมณี:

-> semantic inference:
SELECT * FROM Designer_Toys  
WHERE artistic_style = 'Kawaii / Industrial Complex'  
AND subject_matter = '[PHRA_APHAI_MANEE_CHARACTER]';

/* RENDER LOGIC: */

-- Core:
A modular 6-inch collectible figure with interchangeable parts.

-- Centerpiece:
Chibi-style [PHRA_APHAI_MANEE_CHARACTER] with oversized head, expressive eyes, and articulated joints, blending Thai classical costume with subtle industrial design elements.

-- Character Selection (AI_INFER):
พระอภัยมณี, นางเงือก, สินสมุทร, ผีเสื้อสมุทร

-- Kinetic Elements:
Miniature symbolic items derived from AI_INFER(their abilities or narrative elements):
• พระอภัยมณี → enchanted flute with sound-wave effects  
• นางเงือก → flowing water currents and pearl-like artifacts  
• สินสมุทร → ocean energy bursts or wave blades  
• ผีเสื้อสมุทร → mystical aura fragments and wing-like forms  

All elements are attachable to the figure as modular accessories.

-- Base Detail:
A display stand shaped like AI_INFER(their environment):
• coastal cliffs, underwater realms, mystical ocean scenes  
Enhanced with tiny props such as shells, waves, Thai ornamental motifs, and ancient-style patterns.

-- Ethereal Detail:
Augmented reality layer visible through a companion app, visualizing AI_INFER(their narrative essence and inner thoughts):
flowing poetic lines, musical energy waves, oceanic symbolism, and mythological storytelling cues rendered as soft holographic overlays.

-- Composition:
Arrange all 4 figures in a clean 2x2 grid layout, each in its own quadrant, with balanced spacing and cohesive visual identity across the set.

-- Style Direction:
Kawaii proportions fused with intricate industrial micro-details, soft pastel meets metallic accents, high-end designer toy aesthetic, ultra-detailed, collectible-grade rendering, soft studio lighting, clean background.

-- Output:
Ultra-crisp, highly detailed, premium designer toy showcase. No watermark.",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=10R8DUTv1xXNHMvs0OdXEg2a_8HKKxOb2
"30/4/2026, 5:19:10",เชียงใหม่,"A vibrant, illustrated travel poster titled ""Top 10 Most Iconic Temples in Chiang Mai"" with a rich, cinematic night-scene collage aesthetic. Bold decorative typography for ""Chiang Mai"" inspired by Lanna art motifs, warm golden lighting from lanterns and temple illumination throughout.

Ten numbered temples connected by a dashed route line, each shown as a detailed illustrated scene — iconic Lanna architecture, glowing golden stupas, intricate carvings, monks in silhouette, soft candlelight, and atmospheric night skies. Temple identity colors (gold, red, teak wood tones) embedded naturally into the composition.

Include a subtitle:
""Sacred Heritage. Timeless Beauty. Serene Nights.""

Small flag of Thailand near the title.

Featured temples (AI_INFER or explicitly defined):
1. Wat Phra That Doi Suthep  
2. Wat Chedi Luang  
3. Wat Phra Singh  
4. Wat Chiang Man  
5. Wat Umong  
6. Wat Suan Dok  
7. Wat Lok Moli  
8. Wat Sri Suphan (Silver Temple)  
9. Wat Jed Yod  
10. Wat Phan Tao  

Bottom left shows ""Chiang Mai, Thailand"" with a small temple icon and location pin.

Bottom right has a badge:
""Save This Before You Go!""

Dark indigo-blue framing edge with a slightly worn, textured border inspired by vintage travel posters.

Aspect ratio 2:3, ultra-detailed illustration, cinematic lighting, rich textures, travel-poster quality, no watermark.",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1bMDWjfFkVyx3IZr-r1SFxdpFE6vhfi49
"30/4/2026, 8:25:47",สื่อการสอน,"Ariant=""standard"" id=""84372""}
A premium educational infographic poster in Thai language titled:

""แผนดำเนินการวิจัยในชั้นเรียน ปีการศึกษา 2569 (บริบทเชียงใหม่)""

Style:
Modern academic infographic, clean and professional layout, black–gold–white color scheme, high readability, structured similar to a step-by-step plan.

Top Section (ข้อมูลพื้นฐาน):
- ระดับชั้น (เช่น มัธยมศึกษาปีที่ 3)
- กลุ่มสาระการเรียนรู้
- โรงเรียนในจังหวัดเชียงใหม่
- ปัญหาวิจัย (เชื่อมโยงบริบทท้องถิ่น เช่น การเรียนรู้จากแหล่งเรียนรู้ในชุมชน)
- ระยะเวลา 8 สัปดาห์
- ใช้ไอคอนแทนบุคคล (ไม่ใช้ภาพจริง)

Local Context Integration:
- Include visual elements of Chiang Mai such as:
  - ดอยสุเทพ
  - ร่มบ่อสร้าง
  - ถนนคนเดินเชียงใหม่
  - อาหารพื้นเมือง (เช่น ข้าวซอย น้ำพริกหนุ่ม)
- Blend cultural identity subtly into background or icons (not overwhelming the academic tone)

STEP 1: วิเคราะห์ปัญหาและกำหนดตัวแปร
- ข้อความภาษาไทย:
  ""วิเคราะห์สภาพปัญหา""
  ""กำหนดตัวแปรต้น และตัวแปรตาม""
  ""เครื่องมือวิจัย เช่น แบบทดสอบ แบบสังเกต แบบประเมิน""
- Use icons for data analysis and assessment

STEP 2: เป้าหมายการพัฒนา
- Table showing 8 weeks progression
- Columns:
  ""สัปดาห์"" | ""ตัวชี้วัดการพัฒนา"" | ""ผลที่คาดหวัง""
- Focus on learning improvement (not weight)

STEP 3: แผนการจัดการเรียนรู้ (7 วัน)
- Table columns:
  ""วัน"" | ""กิจกรรมการเรียนรู้"" | ""วิธีสอน"" | ""สื่อ/นวัตกรรม"" | ""การวัดและประเมินผล""
- Include local learning context such as:
  - การเรียนรู้จากชุมชน
  - ภูมิปัญญาท้องถิ่น
  - แหล่งเรียนรู้ในจังหวัดเชียงใหม่

STEP 4: แผนดำเนินการวิจัย
- Weekly schedule:
  ""สอน"" | ""เก็บข้อมูล"" | ""สะท้อนผล""
- Include icons representing classroom action research

STEP 5: การติดตามและประเมินผล
- Thai text:
  ""เก็บข้อมูลรายสัปดาห์""
  ""วิเคราะห์ผล""
  ""บันทึกสะท้อนผล""
- Icons: checklist, graph, notebook

Bottom Section:
- Timeline from Week 1 to Week 8
- Final result box:
  ""ผลลัพธ์: พัฒนาผลสัมฤทธิ์ทางการเรียนและสมรรถนะผู้เรียน""

Typography Rules (CRITICAL):
- All text MUST be in correct Thai language with accurate spelling
- Use formal academic Thai tone
- Avoid misspellings such as:
  ❌ บ่อส่าง → ✅ บ่อสร้าง
  ❌ ประเมินผลล → ✅ ประเมินผล
- Use clear readable Thai fonts
- Ensure proper spacing and tone marks

Vis",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1y8hzYerg3VOQgocQl6fY5JtIY6bgwY8S
"30/4/2026, 8:26:57",สื่อการสอน,"You are an expert in educational research, data validation, and Thai academic writing.

Task:
Create a high-quality academic infographic poster in Thai language titled:

""ผลการวิจัยในชั้นเรียน ปีการศึกษา 2568""

CRITICAL REQUIREMENT:
Before generating the poster, you MUST validate the research data.

Step 1: Data Validation

* Verify:

  * ตัวเลข Pre-test และ Post-test ถูกต้อง
  * ค่าเฉลี่ย / ร้อยละ สอดคล้องกัน
  * ไม่มีข้อมูลขัดแย้ง
* If inconsistency is found:

  * Adjust ONLY to match logical correctness
  * Do NOT invent new data

Step 2: Content Structuring
Use only verified data to create structured sections:

1. ปัญหาวิจัยและวัตถุประสงค์
2. วิธีดำเนินการวิจัย
3. ผลการวิจัย (ต้องเน้นข้อมูลเชิงตัวเลข)
4. ข้อค้นพบสำคัญ
5. ข้อเสนอแนะ

Step 3: Poster Design

Style:

* Modern academic infographic
* black–gold–white theme
* clean, minimal, professional

Include:

* charts (bar / line / comparison)
* icons (education, assessment, data)
* clear section separation

Step 4: Thai Language Accuracy (MANDATORY)

All Thai text MUST:

* ใช้ภาษาไทยทางวิชาการที่ถูกต้อง
* สะกดคำถูกต้อง 100%
* เว้นวรรคถูกต้อง
* ใช้วรรณยุกต์ถูกต้อง

Common errors to avoid:
❌ ประเมินผลล → ✅ ประเมินผล
❌ บ่อส่าง → ✅ บ่อสร้าง
❌ วิเคราะห → ✅ วิเคราะห์
❌ เปอเซ็น → ✅ เปอร์เซ็นต์

Step 5: Final Quality Check

Before output:

* ตรวจสอบความถูกต้องของข้อมูลอีกครั้ง
* ตรวจสอบการสะกดคำภาษาไทยทั้งหมด
* ตรวจสอบความสอดคล้องของเนื้อหาและภาพ

Output:

* A complete infographic poster
* Visually balanced
* Academically accurate
* Ready for presentation or publication",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1D8_lpz55JFcTm1v2NFzKLS2yfacnhwJG
"30/4/2026, 21:13:29",วัฒนธรรม,"THEME: เทศกาลร่มบ่อสร้าง - ศิลปะร่มล้านนาแห่งเชียงใหม่

POPUP_ELEMENTS: A large hand-painted Bo Sang umbrella with intricate floral Lanna patterns, bamboo frames, colorful paper parasols in various sizes, artisans painting umbrellas, and miniature dancers in traditional Northern Thai attire holding decorative umbrellas

BACKGROUND_ART: Misty Chiang Mai landscape with gentle mountains and rural village scenery in an ink-wash style, featuring subtle silhouettes of wooden houses and temple rooftops

VERTICAL_BANNERS: Distressed paper strips with elegant Thai calligraphy, Lanna-inspired patterns, and gold-edged ornamental details

COLOR_PALETTE: Vermilion Red, Marigold Yellow, Teal Blue, and Natural Bamboo Beige

BASE_TEXTURE: An old Northern Thai folklore book resting on a finely woven bamboo mat (เสื่อกก) with subtle Lanna textile patterns

TASK:
Create a professional Thai pop-up book poster in a vertical composition, combining traditional Thai papercraft art, cultural storytelling, and modern editorial graphic design.

[CORE VARIABLES]
- THEME: [USER_INPUTS.THEME]

[AESTHETIC & STYLE]
- Style: Intricate 3D pop-up papercraft, miniature diorama aesthetic, blending digital 3D rendering with traditional Thai ink-wash and Lanna art
- Quality: Hyper-detailed, crisp paper-cut edges, visible paper layers, subtle cardstock thickness, soft shadows, warm cultural and festive atmosphere
- Colors: Dominant [USER_INPUTS.COLOR_PALETTE] with parchment/off-white accents
- Lighting: Soft top-down studio lighting combined with warm sunlight glow to enhance depth, color vibrancy, and layered shadows

[COMPOSITION — LAYERED SYSTEM]

1. THE FOUNDATION (Lower Third)
- An open, weathered antique book with [USER_INPUTS.BASE_TEXTURE], placed on a traditional woven bamboo mat
- The surface beneath includes subtle Lanna motifs and floral decorative patterns
- From the book pages, a dimensional miniature festival scene emerges upward

2. THE 3D POP-UP WORLD (Middle Focus)
- Centerpiece: [USER_INPUTS.POPUP_ELEMENTS] emerging from the book with visible handcrafted paper textures
- Movement: Flowing umbrella rotations, fabric motion, and dynamic arrangement suggesting a lively cultural festival
- Vertical structure: [USER_INPUTS.VERTICAL_BANNERS] rising behind the scene, layered with depth, featuring refined Thai calligraphy and gold-accented edges

3. THE CULTURAL BACKDROP (Upper Tier)
- Background: [USER_INPUTS.BACKGROUND_ART]
- Atmospheric depth: soft mist, warm daylight gradients, and layered mountain silhouettes
- Additional elements: faint temple rooftops, village scenery, and cultural ambiance integrated subtly into the background

[TYPOGRAPHY RULES — CRITICAL]
- Thai text must be 100% correct in spelling, grammar, and cultural context
- Use only authentic Thai language for all visible text
- No garbled characters, no mixed scripts, no incorrect tone marks
- Thai calligraphy must be elegant, readable, and culturally appropriate
- Do not generate placeholder text or pseudo-Thai characters

[STRICT CONSTRAINTS]
- Single composition only, vertical 9:16 aspect ratio
- Clean, minimalist, premium editorial layout with strong negative space
- No clutter, no random decorative noise
- Maintain visible papercraft realism (folds, layers, thickness)
- No modern objects, no Western elements, no unrelated festivals
- Do not generate any extra text beyond the designed Thai banners and calligraphy",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1IYondk_cKoO1AlsF30lVChzMswBOZ8VI
"30/4/2026, 21:14:07",บุคคล,"THEME: แม่นาคพระขโนง - ตำนานรักและวิญญาณแห่งลุ่มน้ำเจ้าพระยา

POPUP_ELEMENTS: A hauntingly elegant Mae Nak spirit figure in traditional Thai attire, long flowing hair, a softly glowing lantern, an old wooden house on stilts, and subtle ghostly hand extensions reaching from beneath the floorboards

BACKGROUND_ART: Misty riverside landscape of Phra Khanong canal in an ink-wash style, with silhouettes of traditional Thai houses and faint temple outlines

VERTICAL_BANNERS: Distressed paper strips with elegant Thai calligraphy, poetic phrases, and subtle floral Lai Thai patterns with aged gold edges

COLOR_PALETTE: Muted Indigo, Ash Grey, Deep Sepia, and Pale Moonlight White

BASE_TEXTURE: An old Thai folklore book resting on a weathered wooden floor with subtle woven mat details

TASK:
Create a professional Thai pop-up book poster in a vertical composition, combining traditional Thai papercraft art, cultural storytelling, and modern editorial graphic design.

[CORE VARIABLES]
- THEME: [USER_INPUTS.THEME]

[AESTHETIC & STYLE]
- Style: Intricate 3D pop-up papercraft, miniature diorama aesthetic, blending digital 3D rendering with traditional Thai ink-wash and Lai Thai art
- Quality: Hyper-detailed, crisp paper-cut edges, subtle cardstock thickness, soft shadows, poetic and eerie atmosphere
- Colors: Dominant [USER_INPUTS.COLOR_PALETTE] with parchment/off-white accents
- Lighting: Soft top-down studio lighting combined with dim lantern glow and subtle moonlight to enhance depth and layered shadows

[COMPOSITION — LAYERED SYSTEM]

1. THE FOUNDATION (Lower Third)
- An open, weathered antique book with [USER_INPUTS.BASE_TEXTURE], placed on an old wooden floor with traditional Thai textures
- The surface beneath includes subtle Lai Thai motifs and symbolic elements of love and fate
- From the book pages, a dimensional miniature haunted riverside world emerges upward

2. THE 3D POP-UP WORLD (Middle Focus)
- Centerpiece: [USER_INPUTS.POPUP_ELEMENTS] emerging from the book with visible handcrafted paper textures
- Movement: Flowing hair, drifting fabric, faint ghostly trails suggesting supernatural motion
- Vertical structure: [USER_INPUTS.VERTICAL_BANNERS] rising behind the scene, layered with depth, featuring refined Thai calligraphy and aged gold detailing

3. THE CULTURAL BACKDROP (Upper Tier)
- Background: [USER_INPUTS.BACKGROUND_ART]
- Atmospheric depth: soft mist, moonlight gradients, and layered silhouettes
- Additional elements: faint temple structures, canal reflections, and subtle spiritual ambiance integrated into the background

[TYPOGRAPHY RULES — CRITICAL]
- Thai text must be 100% correct in spelling, grammar, and cultural context
- Use only authentic Thai language for all visible text
- No garbled characters, no mixed scripts, no incorrect tone marks
- Thai calligraphy must be elegant, readable, and culturally appropriate
- Do not generate placeholder text or pseudo-Thai characters

[STRICT CONSTRAINTS]
- Single composition only, vertical 9:16 aspect ratio
- Clean, minimalist, premium editorial layout with strong negative space
- No clutter, no random decorative noise
- Maintain visible papercraft realism (folds, layers, thickness)
- No modern objects, no Western elements, no unrelated themes
- Do not generate any extra text beyond the designed Thai banners and calligraphy",https://drive.google.com/thumbnail?authuser=0&sz=w800&id=1QOVGahjz7L_cDoQwKcji5lFFhLwibXo9
